pdf_file,page_number,has_text_layer,extracted_char_count,sample_text,ocr_needed,reason,notes
65_hs1-834228961_62-hq-83894_section_6.pdf,74,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,75,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,76,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,77,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,78,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,79,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,80,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,81,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,82,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,83,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,84,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,85,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,86,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,87,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,88,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,89,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,90,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,91,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,92,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,93,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,94,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,95,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,96,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,97,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,98,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,99,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,100,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,101,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,102,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,103,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,104,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,105,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,106,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,107,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,108,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,109,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,110,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,111,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,112,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,113,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,114,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,115,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,116,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,117,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,118,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,119,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,120,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,121,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,122,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,123,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,124,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,125,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,126,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,127,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,128,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,129,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,130,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,131,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,132,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,133,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,134,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,135,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,136,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,137,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,138,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,139,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,140,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,141,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,142,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,143,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,144,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,145,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,146,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,147,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,148,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,149,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,150,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,151,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,152,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,153,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,154,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,155,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,156,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,157,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,158,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,159,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,160,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,161,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,162,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,163,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,164,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,165,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,166,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,167,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,168,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,169,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,170,false,0,,true,no extractable text found on this page,no text layer; OCR required
65_hs1-834228961_62-hq-83894_section_6.pdf,171,false,0,,true,no extractable text found on this page,no text layer; OCR required
